case_id,risc,lifecycle:transition,trace,duration
8318,11.8905730849,complete,"('create application', 'cancel appointment')",11
8319,3.62808470242,complete,"('create application', 'in-person appointment 1', 'check documents', 'request documents', 'in-person appointment 2')",54
832,19.850845233,complete,"('create application', 'cancel appointment')",40
8320,14.4030926708,complete,"('create application', 'cancel appointment')",34
8321,30.1553836081,complete,"('create application', 'cancel appointment')",101
8322,15.5174622441,complete,"('create application', 'cancel appointment')",75
8323,16.4307789564,complete,"('create application', 'cancel appointment')",72
8324,17.4454445143,complete,"('create application', 'cancel appointment')",28
8325,2.02832632671,complete,"('create application', 'check documents', 'in-person appointment 1')",124
8326,3.74499702528,complete,"('create application', 'check documents', 'in-person appointment 1', 'request documents', 'in-person appointment 2')",60
8327,17.1034136049,complete,"('create application', 'cancel appointment')",13
8328,3.0520332729,complete,"('create application', 'check documents', 'in-person appointment 1', 'request documents', 'in-person appointment 2')",45
8329,4.62389417131,complete,"('create application', 'check documents', 'in-person appointment 1', 'request documents', 'in-person appointment 2')",16
833,6.65165007118,complete,"('create application', 'check documents', 'in-person appointment 1', 'request documents', 'in-person appointment 2')",33
8330,8.46822770883,complete,"('create application', 'check documents', 'in-person appointment 1', 'request documents', 'in-person appointment 2')",52
8331,9.51888517484,complete,"('create application', 'in-person appointment 1', 'check documents', 'request documents', 'in-person appointment 2')",15
8332,4.18328613952,complete,"('create application', 'in-person appointment 1', 'check documents', 'request documents', 'in-person appointment 2')",26
8333,0.585735452457,complete,"('create application', 'check documents', 'in-person appointment 1')",17
8334,1.30295228766,complete,"('create application', 'in-person appointment 1', 'check documents')",19
8335,0.602264332575,complete,"('create application', 'in-person appointment 1', 'check documents')",30
8336,10.0325283537,complete,"('create application', 'cancel appointment')",21
8337,22.5904194459,complete,"('create application', 'cancel appointment')",8
8338,6.91805491525,complete,"('create application', 'in-person appointment 1', 'check documents', 'request documents', 'in-person appointment 2')",13
8339,6.78051458651,complete,"('create application', 'in-person appointment 1', 'check documents', 'request documents', 'in-person appointment 2')",65
834,20.6843207964,complete,"('create application', 'cancel appointment')",23
8340,12.5462378951,complete,"('create application', 'cancel appointment')",1
8341,18.1460669483,complete,"('create application', 'cancel appointment')",27
8342,6.24667820329,complete,"('create application', 'in-person appointment 1', 'check documents', 'request documents', 'in-person appointment 2')",32
8343,60.0381102146,complete,"('create application', 'cancel appointment')",6
8344,1.45801382466,complete,"('create application', 'in-person appointment 1', 'check documents')",63
8345,20.1516686504,complete,"('create application', 'cancel appointment')",1
8346,2.72850892419,complete,"('create application', 'check documents', 'in-person appointment 1')",13
8347,3.59012658886,complete,"('create application', 'in-person appointment 1', 'check documents', 'request documents', 'in-person appointment 2')",32
8348,0.542518657988,complete,"('create application', 'in-person appointment 1', 'check documents')",6
8349,10.0255848842,complete,"('create application', 'cancel appointment')",18
835,4.44628104602,complete,"('create application', 'in-person appointment 1', 'check documents', 'request documents', 'in-person appointment 2')",25
8350,10.1017252503,complete,"('create application', 'cancel appointment')",36
8351,14.3891354568,complete,"('create application', 'cancel appointment')",25
8352,4.93449890103,complete,"('create application', 'check documents', 'in-person appointment 1', 'request documents', 'in-person appointment 2')",46
8353,0.902918889202,complete,"('create application', 'in-person appointment 1', 'check documents')",63
8354,6.02891003946,complete,"('create application', 'check documents', 'in-person appointment 1', 'request documents', 'in-person appointment 2')",33
8355,11.1893834969,complete,"('create application', 'cancel appointment')",0
8356,1.1937052774,complete,"('create application', 'in-person appointment 1', 'check documents')",9
8357,5.55101323289,complete,"('create application', 'in-person appointment 1', 'check documents', 'request documents', 'in-person appointment 2')",116
8358,3.67123482244,complete,"('create application', 'in-person appointment 1', 'check documents', 'request documents', 'in-person appointment 2')",37
8359,6.82369869077,complete,"('create application', 'in-person appointment 1', 'check documents', 'request documents', 'in-person appointment 2')",31
836,5.08066825142,complete,"('create application', 'check documents', 'in-person appointment 1', 'request documents', 'in-person appointment 2')",75
8360,41.77888799,complete,"('create application', 'cancel appointment')",20
8361,1.68853928428,complete,"('create application', 'check documents', 'in-person appointment 1')",100
8362,26.958755966,complete,"('create application', 'cancel appointment')",28
8363,4.79096720191,complete,"('create application', 'check documents', 'in-person appointment 1', 'request documents', 'in-person appointment 2')",23
8364,20.4170309519,complete,"('create application', 'cancel appointment')",45
8365,1.99244251509,complete,"('create application', 'in-person appointment 1', 'check documents')",47
8366,52.2831266896,complete,"('create application', 'cancel appointment')",49
8367,7.58895016666,complete,"('create application', 'check documents', 'in-person appointment 1', 'request documents', 'in-person appointment 2')",134
8368,32.6930207348,complete,"('create application', 'cancel appointment')",26
8369,2.96427729837,complete,"('create application', 'in-person appointment 1', 'check documents')",43
837,6.78625610327,complete,"('create application', 'check documents', 'in-person appointment 1', 'request documents', 'in-person appointment 2')",120
8370,24.7653955091,complete,"('create application', 'cancel appointment')",17
8371,9.86350578984,complete,"('create application', 'check documents', 'in-person appointment 1', 'request documents', 'in-person appointment 2')",43
8372,8.40392316962,complete,"('create application', 'check documents', 'in-person appointment 1', 'request documents', 'in-person appointment 2')",18
8373,11.2187083084,complete,"('create application', 'cancel appointment')",21
8374,1.1452558209,complete,"('create application', 'in-person appointment 1', 'check documents')",28
8375,2.4214763173,complete,"('create application', 'check documents', 'in-person appointment 1')",21
8376,9.87065585229,complete,"('create application', 'check documents', 'in-person appointment 1', 'request documents', 'in-person appointment 2')",59
8377,1.44186156535,complete,"('create application', 'check documents', 'in-person appointment 1')",72
8378,2.20158867017,complete,"('create application', 'in-person appointment 1', 'check documents')",17
8379,8.21091635051,complete,"('create application', 'in-person appointment 1', 'check documents', 'request documents', 'in-person appointment 2')",9
838,2.76625414284,complete,"('create application', 'check documents', 'in-person appointment 1')",51
8380,22.6525209892,complete,"('create application', 'cancel appointment')",3
8381,12.8730957172,complete,"('create application', 'cancel appointment')",7
8382,10.4458763472,complete,"('create application', 'cancel appointment')",6
8383,10.5675483938,complete,"('create application', 'cancel appointment')",25
8384,1.37672875821,complete,"('create application', 'check documents', 'in-person appointment 1')",28
8385,1.92427518296,complete,"('create application', 'check documents', 'in-person appointment 1')",32
8386,7.77895905585,complete,"('create application', 'check documents', 'in-person appointment 1', 'request documents', 'in-person appointment 2')",35
8387,2.87924101719,complete,"('create application', 'check documents', 'in-person appointment 1')",23
8388,2.40954534682,complete,"('create application', 'in-person appointment 1', 'check documents')",24
8389,6.8862510434,complete,"('create application', 'check documents', 'in-person appointment 1', 'request documents', 'in-person appointment 2')",68
839,1.61130811488,complete,"('create application', 'in-person appointment 1', 'check documents')",20
8390,5.94650272695,complete,"('create application', 'in-person appointment 1', 'check documents', 'request documents', 'in-person appointment 2')",158
8391,4.30132420902,complete,"('create application', 'check documents', 'in-person appointment 1', 'request documents', 'in-person appointment 2')",43
8392,24.1290158418,complete,"('create application', 'cancel appointment')",5
8393,10.916745711,complete,"('create application', 'cancel appointment')",70
8394,8.632404608,complete,"('create application', 'check documents', 'in-person appointment 1', 'request documents', 'in-person appointment 2')",102
8395,0.293992093799,complete,"('create application', 'in-person appointment 1', 'check documents')",58
8396,2.58899198491,complete,"('create application', 'in-person appointment 1', 'check documents')",29
8397,19.653170273,complete,"('create application', 'cancel appointment')",12
8398,10.5107971406,complete,"('create application', 'cancel appointment')",9
8399,10.0068438054,complete,"('create application', 'cancel appointment')",26
84,10.9337145358,complete,"('create application', 'cancel appointment')",25
840,5.27913394265,complete,"('create application', 'check documents', 'in-person appointment 1', 'request documents', 'in-person appointment 2')",58
8400,8.07436499823,complete,"('create application', 'check documents', 'in-person appointment 1', 'request documents', 'in-person appointment 2')",60
8401,5.55142190171,complete,"('create application', 'in-person appointment 1', 'check documents', 'request documents', 'in-person appointment 2')",17
8402,7.670633755,complete,"('create application', 'in-person appointment 1', 'check documents', 'request documents', 'in-person appointment 2')",35
8403,0.231938499274,complete,"('create application', 'in-person appointment 1', 'check documents')",5
8404,15.8490066023,complete,"('create application', 'cancel appointment')",44
8405,15.0883664194,complete,"('create application', 'cancel appointment')",11
8406,32.4394971857,complete,"('create application', 'cancel appointment')",61
8407,21.7777964596,complete,"('create application', 'cancel appointment')",0
8408,1.62885731294,complete,"('create application', 'check documents', 'in-person appointment 1')",45
8409,9.79044405722,complete,"('create application', 'in-person appointment 1', 'check documents', 'request documents', 'in-person appointment 2')",30
841,5.07240569951,complete,"('create application', 'in-person appointment 1', 'check documents', 'request documents', 'in-person appointment 2')",23
8410,0.554276629552,complete,"('create application', 'check documents', 'in-person appointment 1')",150
8411,0.761710488879,complete,"('create application', 'in-person appointment 1', 'check documents')",78
8412,11.7935536736,complete,"('create application', 'cancel appointment')",4
8413,3.94889272368,complete,"('create application', 'check documents', 'in-person appointment 1', 'request documents', 'in-person appointment 2')",85
8414,9.32980968722,complete,"('create application', 'in-person appointment 1', 'check documents', 'request documents', 'in-person appointment 2')",37
8415,7.15639860847,complete,"('create application', 'check documents', 'in-person appointment 1', 'request documents', 'in-person appointment 2')",16
8416,37.4286232818,complete,"('create application', 'cancel appointment')",15
8417,4.23678167068,complete,"('create application', 'in-person appointment 1', 'check documents', 'request documents', 'in-person appointment 2')",50
8418,3.28077017316,complete,"('create application', 'check documents', 'in-person appointment 1', 'request documents', 'in-person appointment 2')",77
8419,3.19500906277,complete,"('create application', 'check documents', 'in-person appointment 1', 'request documents', 'in-person appointment 2')",65
842,0.883380193796,complete,"('create application', 'check documents', 'in-person appointment 1')",17
8420,16.768704461,complete,"('create application', 'cancel appointment')",0
8421,14.6155607174,complete,"('create application', 'cancel appointment')",4
8422,19.8684016542,complete,"('create application', 'cancel appointment')",43
8423,2.26903334953,complete,"('create application', 'check documents', 'in-person appointment 1')",23
8424,4.44519663408,complete,"('create application', 'check documents', 'in-person appointment 1', 'request documents', 'in-person appointment 2')",27
8425,12.2389210698,complete,"('create application', 'cancel appointment')",12
8426,0.197788919187,complete,"('create application', 'in-person appointment 1', 'check documents')",13
8427,3.10765436641,complete,"('create application', 'in-person appointment 1', 'check documents', 'request documents', 'in-person appointment 2')",33
8428,23.2694469296,complete,"('create application', 'cancel appointment')",8
8429,1.79095043703,complete,"('create application', 'in-person appointment 1', 'check documents')",10
843,1.89033223103,complete,"('create application', 'in-person appointment 1', 'check documents')",52
8430,1.70085539545,complete,"('create application', 'check documents', 'in-person appointment 1')",22
8431,0.647337757403,complete,"('create application', 'in-person appointment 1', 'check documents')",33
8432,23.7337426234,complete,"('create application', 'cancel appointment')",5
8433,3.05255379695,complete,"('create application', 'check documents', 'in-person appointment 1', 'request documents', 'in-person appointment 2')",41
8434,10.4754803622,complete,"('create application', 'cancel appointment')",20
8435,8.04181415781,complete,"('create application', 'in-person appointment 1', 'check documents', 'request documents', 'in-person appointment 2')",60
8436,5.02915714064,complete,"('create application', 'in-person appointment 1', 'check documents', 'request documents', 'in-person appointment 2')",17
8437,4.23027459087,complete,"('create application', 'check documents', 'in-person appointment 1', 'request documents', 'in-person appointment 2')",63
8438,15.8129112651,complete,"('create application', 'cancel appointment')",50
8439,9.73150040299,complete,"('create application', 'in-person appointment 1', 'check documents', 'request documents', 'in-person appointment 2')",108
844,3.21603387678,complete,"('create application', 'in-person appointment 1', 'check documents', 'request documents', 'in-person appointment 2')",14
8440,11.0112570638,complete,"('create application', 'cancel appointment')",82
8441,10.8868317858,complete,"('create application', 'cancel appointment')",13
8442,10.656853767,complete,"('create application', 'cancel appointment')",21
8443,29.7504457851,complete,"('create application', 'cancel appointment')",83
8444,0.101637098865,complete,"('create application', 'check documents', 'in-person appointment 1')",11
8445,3.20167671196,complete,"('create application', 'in-person appointment 1', 'check documents', 'request documents', 'in-person appointment 2')",47
8446,10.5365443944,complete,"('create application', 'cancel appointment')",17
8447,5.3907383922,complete,"('create application', 'in-person appointment 1', 'check documents', 'request documents', 'in-person appointment 2')",45
8448,25.6141981351,complete,"('create application', 'cancel appointment')",8
8449,11.815568097,complete,"('create application', 'cancel appointment')",30
845,7.8857951404,complete,"('create application', 'check documents', 'in-person appointment 1', 'request documents', 'in-person appointment 2')",96
8450,25.490020783,complete,"('create application', 'cancel appointment')",92
8451,17.2078541028,complete,"('create application', 'cancel appointment')",3
8452,4.7434464998,complete,"('create application', 'check documents', 'in-person appointment 1', 'request documents', 'in-person appointment 2')",48
8453,3.85294087993,complete,"('create application', 'in-person appointment 1', 'check documents', 'request documents', 'in-person appointment 2')",54
8454,3.9151947073,complete,"('create application', 'check documents', 'in-person appointment 1', 'request documents', 'in-person appointment 2')",50
8455,14.6902101497,complete,"('create application', 'cancel appointment')",50
8456,14.6008563471,complete,"('create application', 'cancel appointment')",70
8457,2.10656518653,complete,"('create application', 'in-person appointment 1', 'check documents')",5
8458,1.48535187278,complete,"('create application', 'check documents', 'in-person appointment 1')",69
8459,1.00473983066,complete,"('create application', 'check documents', 'in-person appointment 1')",36
846,5.10401571693,complete,"('create application', 'check documents', 'in-person appointment 1', 'request documents', 'in-person appointment 2')",69
8460,15.9214705247,complete,"('create application', 'cancel appointment')",1
8461,0.98616037657,complete,"('create application', 'in-person appointment 1', 'check documents')",31
8462,7.36618508327,complete,"('create application', 'check documents', 'in-person appointment 1', 'request documents', 'in-person appointment 2')",50
8463,3.49007536871,complete,"('create application', 'check documents', 'in-person appointment 1', 'request documents', 'in-person appointment 2')",35
8464,16.3048273259,complete,"('create application', 'cancel appointment')",9
8465,9.28400047406,complete,"('create application', 'in-person appointment 1', 'check documents', 'request documents', 'in-person appointment 2')",41
8466,17.2488323418,complete,"('create application', 'cancel appointment')",39
8467,1.62890055322,complete,"('create application', 'check documents', 'in-person appointment 1')",35
8468,4.68198795915,complete,"('create application', 'in-person appointment 1', 'check documents', 'request documents', 'in-person appointment 2')",54
8469,8.30188717099,complete,"('create application', 'check documents', 'in-person appointment 1', 'request documents', 'in-person appointment 2')",109
847,9.64125449772,complete,"('create application', 'check documents', 'in-person appointment 1', 'request documents', 'in-person appointment 2')",195
8470,3.67799205089,complete,"('create application', 'in-person appointment 1', 'check documents', 'request documents', 'in-person appointment 2')",26
8471,4.86928396664,complete,"('create application', 'in-person appointment 1', 'check documents', 'request documents', 'in-person appointment 2')",20
8472,2.70538874692,complete,"('create application', 'in-person appointment 1', 'check documents')",33
8473,11.5954366318,complete,"('create application', 'cancel appointment')",6
8474,0.966028119247,complete,"('create application', 'in-person appointment 1', 'check documents')",140
8475,23.341747956,complete,"('create application', 'cancel appointment')",0
8476,8.74563694639,complete,"('create application', 'check documents', 'in-person appointment 1', 'request documents', 'in-person appointment 2')",44
8477,9.20037485226,complete,"('create application', 'in-person appointment 1', 'check documents', 'request documents', 'in-person appointment 2')",37
8478,3.17197177229,complete,"('create application', 'in-person appointment 1', 'check documents', 'request documents', 'in-person appointment 2')",100
8479,18.3880959239,complete,"('create application', 'cancel appointment')",5
848,8.80715737853,complete,"('create application', 'check documents', 'in-person appointment 1', 'request documents', 'in-person appointment 2')",36
8480,2.55438205593,complete,"('create application', 'in-person appointment 1', 'check documents')",22
8481,4.15597113012,complete,"('create application', 'in-person appointment 1', 'check documents', 'request documents', 'in-person appointment 2')",63
8482,24.0585370507,complete,"('create application', 'cancel appointment')",6
8483,7.91936575551,complete,"('create application', 'in-person appointment 1', 'check documents', 'request documents', 'in-person appointment 2')",27
8484,2.49739438433,complete,"('create application', 'in-person appointment 1', 'check documents')",129
8485,8.9466206136,complete,"('create application', 'in-person appointment 1', 'check documents', 'request documents', 'in-person appointment 2')",94
8486,38.8981624433,complete,"('create application', 'cancel appointment')",17
8487,14.0243269318,complete,"('create application', 'cancel appointment')",33
8488,10.9772688169,complete,"('create application', 'cancel appointment')",13
8489,9.43062647631,complete,"('create application', 'check documents', 'in-person appointment 1', 'request documents', 'in-person appointment 2')",114
849,7.33304159871,complete,"('create application', 'check documents', 'in-person appointment 1', 'request documents', 'in-person appointment 2')",141
8490,19.733829152,complete,"('create application', 'cancel appointment')",7
8491,0.556579221596,complete,"('create application', 'in-person appointment 1', 'check documents')",40
8492,1.94010916629,complete,"('create application', 'in-person appointment 1', 'check documents')",29
8493,0.559309632217,complete,"('create application', 'in-person appointment 1', 'check documents')",27
8494,1.9534096485,complete,"('create application', 'check documents', 'in-person appointment 1')",24
8495,9.2086258205,complete,"('create application', 'in-person appointment 1', 'check documents', 'request documents', 'in-person appointment 2')",32
8496,17.6610749964,complete,"('create application', 'cancel appointment')",20
8497,13.2566735465,complete,"('create application', 'cancel appointment')",22
8498,0.328802388367,complete,"('create application', 'check documents', 'in-person appointment 1')",21
8499,0.128795080554,complete,"('create application', 'in-person appointment 1', 'check documents')",49
85,1.61303468535,complete,"('create application', 'check documents', 'in-person appointment 1')",84
850,2.42764977176,complete,"('create application', 'check documents', 'in-person appointment 1')",17
8500,0.847320458752,complete,"('create application', 'check documents', 'in-person appointment 1')",73
8501,9.71553500088,complete,"('create application', 'in-person appointment 1', 'check documents', 'request documents', 'in-person appointment 2')",29
8502,2.52156528056,complete,"('create application', 'check documents', 'in-person appointment 1')",31
8503,47.9130500601,complete,"('create application', 'cancel appointment')",44
8504,3.99319077333,complete,"('create application', 'check documents', 'in-person appointment 1', 'request documents', 'in-person appointment 2')",15
8505,0.603863577313,complete,"('create application', 'in-person appointment 1', 'check documents')",6
8506,2.84325834026,complete,"('create application', 'check documents', 'in-person appointment 1')",156
8507,6.20987294869,complete,"('create application', 'in-person appointment 1', 'check documents', 'request documents', 'in-person appointment 2')",47
8508,1.13005437326,complete,"('create application', 'check documents', 'in-person appointment 1')",34
8509,7.42480232497,complete,"('create application', 'check documents', 'in-person appointment 1', 'request documents', 'in-person appointment 2')",74
851,10.6749329097,complete,"('create application', 'cancel appointment')",14
8510,3.19094444527,complete,"('create application', 'check documents', 'in-person appointment 1', 'request documents', 'in-person appointment 2')",13
8511,1.87229813695,complete,"('create application', 'check documents', 'in-person appointment 1')",44
8512,1.44302681036,complete,"('create application', 'check documents', 'in-person appointment 1')",57
8513,2.18417497851,complete,"('create application', 'in-person appointment 1', 'check documents')",34
8514,7.20510013928,complete,"('create application', 'in-person appointment 1', 'check documents', 'request documents', 'in-person appointment 2')",30
8515,2.29596724566,complete,"('create application', 'in-person appointment 1', 'check documents')",37
8516,2.11866186809,complete,"('create application', 'check documents', 'in-person appointment 1')",45
8517,20.571404764,complete,"('create application', 'cancel appointment')",22
8518,11.9567644946,complete,"('create application', 'cancel appointment')",20
8519,8.81008730273,complete,"('create application', 'check documents', 'in-person appointment 1', 'request documents', 'in-person appointment 2')",34
852,24.9179926642,complete,"('create application', 'cancel appointment')",11
8520,14.5079132232,complete,"('create application', 'cancel appointment')",7
8521,56.7067636848,complete,"('create application', 'cancel appointment')",73
8522,11.556682015,complete,"('create application', 'cancel appointment')",6
8523,7.61057244846,complete,"('create application', 'check documents', 'in-person appointment 1', 'request documents', 'in-person appointment 2')",39
8524,24.1694404567,complete,"('create application', 'cancel appointment')",29
8525,3.7002544186,complete,"('create application', 'in-person appointment 1', 'check documents', 'request documents', 'in-person appointment 2')",165
8526,4.35184339739,complete,"('create application', 'in-person appointment 1', 'check documents', 'request documents', 'in-person appointment 2')",107
8527,7.04607914185,complete,"('create application', 'check documents', 'in-person appointment 1', 'request documents', 'in-person appointment 2')",40
8528,8.79519971375,complete,"('create application', 'check documents', 'in-person appointment 1', 'request documents', 'in-person appointment 2')",37
8529,30.3505437367,complete,"('create application', 'cancel appointment')",0
853,3.23466899896,complete,"('create application', 'check documents', 'in-person appointment 1', 'request documents', 'in-person appointment 2')",13
8530,2.6079828872,complete,"('create application', 'check documents', 'in-person appointment 1')",79
8531,19.0184303592,complete,"('create application', 'cancel appointment')",16
8532,1.97102229085,complete,"('create application', 'check documents', 'in-person appointment 1')",62
8533,9.88082159701,complete,"('create application', 'in-person appointment 1', 'check documents', 'request documents', 'in-person appointment 2')",57
8534,30.3592142179,complete,"('create application', 'cancel appointment')",34
8535,2.65612748137,complete,"('create application', 'in-person appointment 1', 'check documents')",36
8536,16.2373683422,complete,"('create application', 'cancel appointment')",18
8537,8.28756323134,complete,"('create application', 'in-person appointment 1', 'check documents', 'request documents', 'in-person appointment 2')",48
8538,3.38414861545,complete,"('create application', 'check documents', 'in-person appointment 1', 'request documents', 'in-person appointment 2')",57
8539,3.51573818413,complete,"('create application', 'check documents', 'in-person appointment 1', 'request documents', 'in-person appointment 2')",30
854,15.7745567637,complete,"('create application', 'cancel appointment')",11
8540,1.76466649321,complete,"('create application', 'check documents', 'in-person appointment 1')",37
8541,12.0633531918,complete,"('create application', 'cancel appointment')",26
8542,23.3099577549,complete,"('create application', 'cancel appointment')",22
8543,5.22176174593,complete,"('create application', 'in-person appointment 1', 'check documents', 'request documents', 'in-person appointment 2')",66
8544,4.9165655656,complete,"('create application', 'check documents', 'in-person appointment 1', 'request documents', 'in-person appointment 2')",48
8545,2.21459398439,complete,"('create application', 'check documents', 'in-person appointment 1')",90
8546,6.01469785399,complete,"('create application', 'in-person appointment 1', 'check documents', 'request documents', 'in-person appointment 2')",47
8547,0.888162984094,complete,"('create application', 'in-person appointment 1', 'check documents')",82
8548,16.832289098,complete,"('create application', 'cancel appointment')",18
8549,4.01608835663,complete,"('create application', 'check documents', 'in-person appointment 1', 'request documents', 'in-person appointment 2')",64
855,16.4106325502,complete,"('create application', 'cancel appointment')",64
8550,1.24276861871,complete,"('create application', 'in-person appointment 1', 'check documents')",14
8551,2.91595597941,complete,"('create application', 'check documents', 'in-person appointment 1')",29
8552,14.5160963919,complete,"('create application', 'cancel appointment')",56
8553,7.78976103243,complete,"('create application', 'in-person appointment 1', 'check documents', 'request documents', 'in-person appointment 2')",14
8554,1.67285538503,complete,"('create application', 'check documents', 'in-person appointment 1')",60
8555,17.3815567961,complete,"('create application', 'cancel appointment')",1
8556,6.55409332261,complete,"('create application', 'check documents', 'in-person appointment 1', 'request documents', 'in-person appointment 2')",76
8557,12.517450992,complete,"('create application', 'cancel appointment')",45
8558,4.16235316926,complete,"('create application', 'check documents', 'in-person appointment 1', 'request documents', 'in-person appointment 2')",92
8559,2.59392425262,complete,"('create application', 'in-person appointment 1', 'check documents')",45
856,12.9448487778,complete,"('create application', 'cancel appointment')",29
8560,9.13387736355,complete,"('create application', 'in-person appointment 1', 'check documents', 'request documents', 'in-person appointment 2')",20
8561,19.4270113045,complete,"('create application', 'cancel appointment')",16
8562,0.057484313558,complete,"('create application', 'check documents', 'in-person appointment 1')",35
8563,8.77908126004,complete,"('create application', 'check documents', 'in-person appointment 1', 'request documents', 'in-person appointment 2')",78
8564,12.6208948049,complete,"('create application', 'cancel appointment')",25
8565,12.5751085938,complete,"('create application', 'cancel appointment')",50
8566,6.12120913391,complete,"('create application', 'in-person appointment 1', 'check documents', 'request documents', 'in-person appointment 2')",32
8567,29.3459165903,complete,"('create application', 'cancel appointment')",5
8568,1.37001308538,complete,"('create application', 'check documents', 'in-person appointment 1')",20
8569,4.12051187606,complete,"('create application', 'in-person appointment 1', 'check documents', 'request documents', 'in-person appointment 2')",22
857,2.28611796807,complete,"('create application', 'in-person appointment 1', 'check documents')",9
8570,8.92103310225,complete,"('create application', 'in-person appointment 1', 'check documents', 'request documents', 'in-person appointment 2')",63
8571,4.91514682899,complete,"('create application', 'in-person appointment 1', 'check documents', 'request documents', 'in-person appointment 2')",93
8572,1.57887369986,complete,"('create application', 'check documents', 'in-person appointment 1')",12
8573,2.56743828601,complete,"('create application', 'in-person appointment 1', 'check documents')",27
8574,6.65592873466,complete,"('create application', 'check documents', 'in-person appointment 1', 'request documents', 'in-person appointment 2')",46
8575,24.8239717248,complete,"('create application', 'cancel appointment')",30
8576,3.21070652908,complete,"('create application', 'check documents', 'in-person appointment 1', 'request documents', 'in-person appointment 2')",61
8577,5.25318260213,complete,"('create application', 'in-person appointment 1', 'check documents', 'request documents', 'in-person appointment 2')",78
8578,6.01018722894,complete,"('create application', 'in-person appointment 1', 'check documents', 'request documents', 'in-person appointment 2')",29
8579,12.394992543,complete,"('create application', 'cancel appointment')",82
858,1.322739131,complete,"('create application', 'in-person appointment 1', 'check documents')",35
8580,13.0265031427,complete,"('create application', 'cancel appointment')",6
8581,1.52645530882,complete,"('create application', 'in-person appointment 1', 'check documents')",54
8582,2.58487520021,complete,"('create application', 'in-person appointment 1', 'check documents')",33
8583,7.2273106476,complete,"('create application', 'check documents', 'in-person appointment 1', 'request documents', 'in-person appointment 2')",13
8584,38.6641133767,complete,"('create application', 'cancel appointment')",28
8585,2.8443081424,complete,"('create application', 'in-person appointment 1', 'check documents')",19
8586,4.45284647297,complete,"('create application', 'check documents', 'in-person appointment 1', 'request documents', 'in-person appointment 2')",40
8587,2.47053783903,complete,"('create application', 'in-person appointment 1', 'check documents')",14
8588,20.1097297686,complete,"('create application', 'cancel appointment')",54
8589,6.62574604501,complete,"('create application', 'check documents', 'in-person appointment 1', 'request documents', 'in-person appointment 2')",58
859,8.34833344488,complete,"('create application', 'check documents', 'in-person appointment 1', 'request documents', 'in-person appointment 2')",34
8590,2.03179147742,complete,"('create application', 'in-person appointment 1', 'check documents')",20
8591,12.0268994698,complete,"('create application', 'cancel appointment')",70
8592,0.833888440459,complete,"('create application', 'in-person appointment 1', 'check documents')",23
8593,0.733625532076,complete,"('create application', 'check documents', 'in-person appointment 1')",23
8594,13.107114999,complete,"('create application', 'cancel appointment')",54
8595,5.84401119142,complete,"('create application', 'check documents', 'in-person appointment 1', 'request documents', 'in-person appointment 2')",64
8596,11.2284352894,complete,"('create application', 'cancel appointment')",3
8597,7.5740396096,complete,"('create application', 'check documents', 'in-person appointment 1', 'request documents', 'in-person appointment 2')",58
8598,8.99237235147,complete,"('create application', 'in-person appointment 1', 'check documents', 'request documents', 'in-person appointment 2')",25
8599,38.2827359219,complete,"('create application', 'cancel appointment')",39
86,7.97612337821,complete,"('create application', 'check documents', 'in-person appointment 1', 'request documents', 'in-person appointment 2')",52
860,10.7477668787,complete,"('create application', 'cancel appointment')",2
8600,3.47976410408,complete,"('create application', 'in-person appointment 1', 'check documents', 'request documents', 'in-person appointment 2')",178
8601,16.5890312141,complete,"('create application', 'cancel appointment')",2
8602,4.55441184102,complete,"('create application', 'check documents', 'in-person appointment 1', 'request documents', 'in-person appointment 2')",16
8603,15.7254369114,complete,"('create application', 'cancel appointment')",0
8604,0.256301735581,complete,"('create application', 'check documents', 'in-person appointment 1')",29
8605,7.61864370605,complete,"('create application', 'in-person appointment 1', 'check documents', 'request documents', 'in-person appointment 2')",36
8606,22.6528018599,complete,"('create application', 'cancel appointment')",34
8607,10.8303513907,complete,"('create application', 'cancel appointment')",38
8608,14.0544597636,complete,"('create application', 'cancel appointment')",23
8609,8.41862515966,complete,"('create application', 'check documents', 'in-person appointment 1', 'request documents', 'in-person appointment 2')",48
861,24.2696716158,complete,"('create application', 'cancel appointment')",176
8610,6.64407987006,complete,"('create application', 'in-person appointment 1', 'check documents', 'request documents', 'in-person appointment 2')",27
8611,2.34738888006,complete,"('create application', 'in-person appointment 1', 'check documents')",9
8612,5.07731466286,complete,"('create application', 'check documents', 'in-person appointment 1', 'request documents', 'in-person appointment 2')",51
8613,46.23054297,complete,"('create application', 'cancel appointment')",8
8614,9.23109223354,complete,"('create application', 'check documents', 'in-person appointment 1', 'request documents', 'in-person appointment 2')",61
8615,2.11181115098,complete,"('create application', 'in-person appointment 1', 'check documents')",65
8616,3.85155446683,complete,"('create application', 'check documents', 'in-person appointment 1', 'request documents', 'in-person appointment 2')",17
8617,0.321027308658,complete,"('create application', 'check documents', 'in-person appointment 1')",34
8618,9.46911336466,complete,"('create application', 'check documents', 'in-person appointment 1', 'request documents', 'in-person appointment 2')",43
8619,2.34269103911,complete,"('create application', 'check documents', 'in-person appointment 1')",30
862,6.19161557684,complete,"('create application', 'check documents', 'in-person appointment 1', 'request documents', 'in-person appointment 2')",41
